event_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,tcp_flags,action,username,auth_result,dns_query,http_status,redirect_domain,bytes_sent
EVT-00223,2026-09-01T08:07:24+00:00,10.0.12.116,172.16.0.5,10836,443,HTTP,,allowed,,,,200,,4130
EVT-00224,2026-09-01T08:07:26+00:00,10.0.20.169,172.16.0.77,26845,445,TCP,ACK,allowed,admin,,,,,7557
EVT-00225,2026-09-01T08:07:28+00:00,10.0.4.4,172.16.0.60,52544,3389,TCP,ACK,allowed,service_backup,,,,,2863
EVT-00226,2026-09-01T08:07:30+00:00,10.0.16.3,172.16.0.42,5726,443,UDP,,allowed,,,,,,1206
EVT-00227,2026-09-01T08:07:32+00:00,10.0.10.228,172.16.0.50,7958,80,ICMP,,allowed,,,,,,1865
EVT-00228,2026-09-01T08:07:34+00:00,10.0.14.106,172.16.0.58,28272,53,DNS,,allowed,,,intranet.example,,,6235
EVT-00229,2026-09-01T08:07:36+00:00,10.0.11.238,172.16.0.16,32673,22,TCP,ACK,allowed,admin,,,,,6872
EVT-00230,2026-09-01T08:07:38+00:00,10.0.1.128,172.16.0.39,9025,22,TCP,ACK,allowed,jsmith,,,,,5157
EVT-00231,2026-09-01T08:07:40+00:00,10.0.3.244,172.16.0.16,60762,53,TCP,ACK,allowed,jsmith,,,,,604
EVT-00232,2026-09-01T08:07:42+00:00,10.0.12.11,172.16.0.25,22480,53,UDP,,allowed,,,,,,2957
EVT-00233,2026-09-01T08:07:44+00:00,10.0.13.112,172.16.0.14,30955,443,HTTP,,allowed,,,,404,,6970
EVT-00234,2026-09-01T08:07:46+00:00,10.0.6.24,172.16.0.66,54712,80,TCP,ACK,allowed,jsmith,,,,,6637
EVT-00235,2026-09-01T08:07:48+00:00,10.0.8.224,172.16.0.62,32001,443,HTTP,,allowed,,,,404,,7354
EVT-00236,2026-09-01T08:07:50+00:00,10.0.7.40,172.16.0.47,12817,53,DNS,,allowed,,,intranet.example,,,2311
EVT-00237,2026-09-01T08:07:52+00:00,10.0.2.9,172.16.0.25,19745,443,TCP,ACK,allowed,admin,,,,,7942
EVT-00238,2026-09-01T08:07:54+00:00,10.0.7.84,172.16.0.72,34211,3389,TCP,SYN,allowed,,,,,,4376
EVT-00239,2026-09-01T08:07:56+00:00,10.0.13.32,172.16.0.39,26603,3389,TCP,SYN,allowed,analyst,success,,,,3472
EVT-00240,2026-09-01T08:07:58+00:00,10.0.12.194,172.16.0.56,53897,53,DNS,,allowed,,,intranet.example,,,3240
EVT-00241,2026-09-01T08:08:00+00:00,10.0.1.44,172.16.0.69,20189,443,HTTP,,allowed,,,,200,,2787
EVT-00242,2026-09-01T08:08:02+00:00,10.0.17.192,172.16.0.68,63733,3389,TCP,ACK,allowed,,,,,,5601
EVT-00243,2026-09-01T08:08:04+00:00,10.0.18.209,172.16.0.22,8898,443,UDP,,allowed,,,,,,1669
EVT-00244,2026-09-01T08:08:06+00:00,10.0.17.137,172.16.0.17,4386,445,TCP,ACK,blocked,jsmith,,,,,6661
EVT-00245,2026-09-01T08:08:08+00:00,10.0.7.97,172.16.0.33,63612,445,TCP,ACK,allowed,analyst,,,,,1861
EVT-00246,2026-09-01T08:08:10+00:00,10.0.7.223,172.16.0.20,54114,53,DNS,,allowed,,,intranet.example,,,5394
EVT-00247,2026-09-01T08:08:12+00:00,10.0.12.243,172.16.0.43,36832,80,TCP,ACK,allowed,,,,,,3777
EVT-00248,2026-09-01T08:08:14+00:00,10.0.20.13,172.16.0.15,54231,80,UDP,,allowed,,,,,,1484
EVT-00249,2026-09-01T08:08:16+00:00,10.0.9.43,172.16.0.80,59943,80,UDP,,allowed,,,,,,1534
EVT-00250,2026-09-01T08:08:18+00:00,10.0.18.215,172.16.0.16,53925,80,TCP,ACK,allowed,,,,,,3407
EVT-00251,2026-09-01T08:08:20+00:00,10.0.7.182,172.16.0.77,65446,445,TCP,ACK,allowed,admin,,,,,6143
EVT-00252,2026-09-01T08:08:22+00:00,10.0.10.70,172.16.0.54,50451,53,DNS,,allowed,,,intranet.example,,,2951
EVT-00253,2026-09-01T08:08:24+00:00,10.0.6.51,172.16.0.35,15732,53,DNS,,allowed,,,intranet.example,,,5195
EVT-00254,2026-09-01T08:08:26+00:00,10.0.20.226,172.16.0.30,39293,3389,TCP,ACK,allowed,jsmith,,,,,1866
EVT-00255,2026-09-01T08:08:28+00:00,10.0.6.140,172.16.0.71,38043,53,TCP,ACK,allowed,jsmith,,,,,2486
EVT-00256,2026-09-01T08:08:30+00:00,10.0.2.243,172.16.0.16,43310,445,TCP,ACK,allowed,analyst,,,,,6332
EVT-00257,2026-09-01T08:08:32+00:00,10.0.7.129,172.16.0.22,62790,53,DNS,,allowed,,,intranet.example,,,4782
EVT-00258,2026-09-01T08:08:34+00:00,10.0.13.93,172.16.0.16,20552,53,DNS,,allowed,,,intranet.example,,,5394
EVT-00259,2026-09-01T08:08:36+00:00,10.0.5.83,172.16.0.68,18393,443,UDP,,allowed,,,,,,3458
EVT-00260,2026-09-01T08:08:38+00:00,10.0.16.193,172.16.0.66,36274,443,TCP,ACK,allowed,analyst,,,,,5243
EVT-00261,2026-09-01T08:08:40+00:00,10.0.6.16,172.16.0.41,28307,3389,TCP,ACK,allowed,,,,,,7699
EVT-00262,2026-09-01T08:08:42+00:00,10.0.3.18,172.16.0.4,55331,445,TCP,ACK,allowed,service_backup,,,,,1900
EVT-00263,2026-09-01T08:08:44+00:00,10.0.14.162,172.16.0.17,34233,3389,TCP,ACK,allowed,service_backup,,,,,464
EVT-00264,2026-09-01T08:08:46+00:00,10.0.16.89,172.16.0.60,63555,53,DNS,,allowed,,,intranet.example,,,7288
EVT-00265,2026-09-01T08:08:48+00:00,10.0.7.112,172.16.0.35,51661,53,TCP,ACK,allowed,,success,,,,5704
EVT-00266,2026-09-01T08:08:50+00:00,10.0.4.129,172.16.0.64,55568,443,UDP,,allowed,,,,,,5974
EVT-00267,2026-09-01T08:08:52+00:00,10.0.4.154,172.16.0.72,64769,53,UDP,,allowed,,,,,,409
EVT-00268,2026-09-01T08:08:54+00:00,10.0.18.77,172.16.0.29,61591,53,TCP,ACK,allowed,jsmith,success,,,,314
EVT-00269,2026-09-01T08:08:56+00:00,10.0.8.47,172.16.0.43,19926,443,TCP,ACK,allowed,,,,,,2681
EVT-00270,2026-09-01T08:08:58+00:00,10.0.7.31,172.16.0.33,31922,443,TCP,SYN,allowed,service_backup,,,,,4138
EVT-00271,2026-09-01T08:09:00+00:00,10.0.19.151,172.16.0.51,17467,22,UDP,,allowed,,,,,,1297
EVT-00272,2026-09-01T08:09:02+00:00,10.0.15.209,172.16.0.79,52877,80,TCP,ACK,blocked,,,,,,7107
EVT-00273,2026-09-01T08:09:04+00:00,10.0.17.17,172.16.0.62,54037,443,TCP,ACK,allowed,admin,,,,,2242
EVT-00274,2026-09-01T08:09:06+00:00,10.0.7.44,172.16.0.29,32347,80,TCP,ACK,allowed,jsmith,,,,,1789
EVT-00275,2026-09-01T08:09:08+00:00,10.0.20.137,172.16.0.12,42790,80,TCP,ACK,allowed,,,,,,7466
EVT-00276,2026-09-01T08:09:10+00:00,10.0.10.193,172.16.0.34,34802,53,TCP,ACK,allowed,analyst,,,,,5455
EVT-00277,2026-09-01T08:09:12+00:00,10.0.8.40,172.16.0.33,32394,53,DNS,,allowed,,,intranet.example,,,7533
EVT-00278,2026-09-01T08:09:14+00:00,10.0.1.190,172.16.0.32,21294,80,ICMP,,allowed,,,,,,6330
EVT-00279,2026-09-01T08:09:16+00:00,10.0.16.54,172.16.0.11,50614,22,TCP,SYN,allowed,analyst,success,,,,5341
EVT-00280,2026-09-01T08:09:18+00:00,10.0.13.20,172.16.0.49,62233,53,TCP,ACK,allowed,jsmith,,,,,4962
EVT-00281,2026-09-01T08:09:20+00:00,10.0.10.19,172.16.0.46,41105,445,ICMP,,blocked,,,,,,1656
EVT-00282,2026-09-01T08:09:22+00:00,10.0.13.121,172.16.0.16,55236,443,TCP,ACK,allowed,admin,,,,,609
EVT-00283,2026-09-01T08:09:24+00:00,10.0.5.171,172.16.0.42,53717,80,HTTP,,allowed,,,,200,,4761
EVT-00284,2026-09-01T08:09:26+00:00,10.0.3.73,172.16.0.75,9000,80,UDP,,allowed,,,,,,4475
EVT-00285,2026-09-01T08:09:28+00:00,10.0.17.130,172.16.0.44,45927,53,DNS,,allowed,,,intranet.example,,,4086
EVT-00286,2026-09-01T08:09:30+00:00,10.0.13.208,172.16.0.10,18318,22,TCP,ACK,allowed,admin,,,,,7052
EVT-00287,2026-09-01T08:09:32+00:00,10.0.6.237,172.16.0.62,12809,53,TCP,ACK,allowed,,,,,,6377
EVT-00288,2026-09-01T08:09:34+00:00,10.0.7.122,172.16.0.19,1074,80,TCP,ACK,allowed,admin,,,,,3010
EVT-00289,2026-09-01T08:09:36+00:00,10.0.14.205,172.16.0.18,58023,53,TCP,ACK,allowed,,,,,,7562
EVT-00290,2026-09-01T08:09:38+00:00,10.0.8.198,172.16.0.75,22411,53,DNS,,allowed,,,intranet.example,,,3998
EVT-00291,2026-09-01T08:09:40+00:00,10.0.8.193,172.16.0.51,59279,80,TCP,ACK,allowed,,,,,,6799
EVT-00292,2026-09-01T08:09:42+00:00,10.0.12.216,172.16.0.20,50406,22,TCP,ACK,allowed,,,,,,932
EVT-00293,2026-09-01T08:09:44+00:00,10.0.9.119,172.16.0.20,42799,3389,TCP,ACK,allowed,admin,,,,,5527
EVT-00294,2026-09-01T08:09:46+00:00,10.0.7.12,172.16.0.73,27902,443,HTTP,,allowed,,,,200,,176
EVT-00295,2026-09-01T08:09:48+00:00,10.0.5.60,172.16.0.28,14196,3389,TCP,ACK,allowed,service_backup,,,,,4115
EVT-00296,2026-09-01T08:09:50+00:00,10.0.3.96,172.16.0.24,39650,22,TCP,ACK,allowed,service_backup,,,,,2502
EVT-00297,2026-09-01T08:09:52+00:00,10.0.20.140,172.16.0.61,28895,22,TCP,ACK,allowed,analyst,,,,,5251
EVT-00298,2026-09-01T08:09:54+00:00,10.0.15.149,172.16.0.57,22369,53,DNS,,allowed,,,intranet.example,,,2527
EVT-00299,2026-09-01T08:09:56+00:00,10.0.3.50,172.16.0.40,43355,53,DNS,,allowed,,,intranet.example,,,1150
EVT-00300,2026-09-01T08:09:58+00:00,10.0.7.45,172.16.0.63,50687,53,DNS,,allowed,,,intranet.example,,,5864
EVT-00301,2026-09-01T08:10:00+00:00,10.0.4.96,172.16.0.29,15125,22,TCP,ACK,allowed,,,,,,2671
EVT-00302,2026-09-01T08:10:02+00:00,10.0.13.176,172.16.0.57,52196,22,TCP,SYN,allowed,service_backup,,,,,6963
EVT-00303,2026-09-01T08:10:04+00:00,10.0.11.103,172.16.0.48,32649,80,TCP,ACK,allowed,admin,failure,,,,6725
EVT-00304,2026-09-01T08:10:06+00:00,10.0.17.141,172.16.0.13,61629,445,TCP,ACK,allowed,admin,success,,,,1750
EVT-00305,2026-09-01T08:10:08+00:00,10.0.6.215,172.16.0.78,61678,53,DNS,,allowed,,,intranet.example,,,2291
EVT-00306,2026-09-01T08:10:10+00:00,10.0.2.128,172.16.0.8,13863,80,TCP,ACK,allowed,jsmith,success,,,,4268
EVT-00307,2026-09-01T08:10:12+00:00,10.0.2.72,172.16.0.55,23304,3389,ICMP,,allowed,,,,,,3160
EVT-00308,2026-09-01T08:10:14+00:00,10.0.3.32,172.16.0.53,27305,53,DNS,,blocked,,,intranet.example,,,5093
EVT-00309,2026-09-01T08:10:16+00:00,10.0.5.232,172.16.0.32,60367,22,UDP,,allowed,,,,,,7613
EVT-00310,2026-09-01T08:10:18+00:00,10.0.1.234,172.16.0.26,58632,3389,TCP,SYN,allowed,admin,success,,,,168
EVT-00311,2026-09-01T08:10:20+00:00,10.0.17.106,172.16.0.40,48132,53,DNS,,allowed,,,intranet.example,,,812
EVT-00312,2026-09-01T08:10:22+00:00,10.0.4.44,172.16.0.4,22562,80,HTTP,,allowed,,,,404,,2604
EVT-00313,2026-09-01T08:10:24+00:00,10.0.18.222,172.16.0.74,53743,443,HTTP,,allowed,,,,200,,1958
EVT-00314,2026-09-01T08:10:26+00:00,10.0.5.79,172.16.0.64,8890,443,HTTP,,allowed,,,,200,,7000
EVT-00315,2026-09-01T08:10:28+00:00,10.0.10.186,172.16.0.2,10184,3389,TCP,ACK,allowed,service_backup,,,,,5191
EVT-00316,2026-09-01T08:10:30+00:00,10.0.19.16,172.16.0.74,46959,3389,TCP,ACK,allowed,admin,,,,,1386
EVT-00317,2026-09-01T08:10:32+00:00,10.0.3.177,172.16.0.11,14252,53,DNS,,allowed,,,intranet.example,,,6327
EVT-00318,2026-09-01T08:10:34+00:00,10.0.17.87,172.16.0.9,20372,3389,TCP,ACK,allowed,analyst,,,,,5162
EVT-00319,2026-09-01T08:10:36+00:00,10.0.18.16,172.16.0.57,48375,53,DNS,,allowed,,,intranet.example,,,6395
EVT-00320,2026-09-01T08:10:38+00:00,10.0.15.73,172.16.0.65,25801,445,TCP,ACK,allowed,,failure,,,,3404
EVT-00321,2026-09-01T08:10:40+00:00,10.0.10.26,172.16.0.51,14587,3389,TCP,ACK,allowed,analyst,success,,,,5523
EVT-00322,2026-09-01T08:10:42+00:00,10.0.14.187,172.16.0.19,61617,3389,TCP,SYN,allowed,analyst,,,,,156
EVT-00323,2026-09-01T08:10:44+00:00,10.0.10.128,172.16.0.79,58916,445,TCP,ACK,allowed,analyst,,,,,3412
EVT-00324,2026-09-01T08:10:46+00:00,10.0.18.104,172.16.0.76,45804,22,UDP,,allowed,,,,,,3207
EVT-00325,2026-09-01T08:10:48+00:00,10.0.18.211,172.16.0.74,12957,80,TCP,ACK,allowed,,,,,,2190
EVT-00326,2026-09-01T08:10:50+00:00,10.0.2.227,172.16.0.39,4074,53,TCP,SYN,allowed,,success,,,,1906
EVT-00327,2026-09-01T08:10:52+00:00,10.0.18.185,172.16.0.13,19027,445,UDP,,allowed,,,,,,4107
EVT-00328,2026-09-01T08:10:54+00:00,10.0.10.111,172.16.0.37,23673,443,TCP,ACK,allowed,analyst,,,,,2309
EVT-00329,2026-09-01T08:10:56+00:00,10.0.19.34,172.16.0.70,32956,53,TCP,ACK,allowed,admin,,,,,949
EVT-00330,2026-09-01T08:10:58+00:00,10.0.3.222,172.16.0.21,50294,443,TCP,ACK,allowed,admin,success,,,,1422
EVT-00331,2026-09-01T08:11:00+00:00,10.0.5.167,172.16.0.78,16578,443,HTTP,,allowed,,,,200,,2931
EVT-00332,2026-09-01T08:11:02+00:00,10.0.19.58,172.16.0.78,60357,53,DNS,,allowed,,,intranet.example,,,4752
EVT-00333,2026-09-01T08:11:04+00:00,10.0.18.126,172.16.0.29,48599,53,DNS,,blocked,,,intranet.example,,,4274
EVT-00334,2026-09-01T08:11:06+00:00,10.0.12.135,172.16.0.47,8706,80,HTTP,,allowed,,,,200,,5455
EVT-00335,2026-09-01T08:11:08+00:00,10.0.15.114,172.16.0.30,34401,3389,UDP,,allowed,,,,,,2369
EVT-00336,2026-09-01T08:11:10+00:00,10.0.10.204,172.16.0.32,49280,22,UDP,,allowed,,,,,,6113
EVT-00337,2026-09-01T08:11:12+00:00,10.0.1.28,172.16.0.36,10891,443,UDP,,allowed,,,,,,4181
EVT-00338,2026-09-01T08:11:14+00:00,10.0.20.107,172.16.0.55,43928,80,UDP,,allowed,,,,,,3042
EVT-00339,2026-09-01T08:11:16+00:00,10.0.5.165,172.16.0.61,62815,80,HTTP,,allowed,,,,200,,6928
EVT-00340,2026-09-01T08:11:18+00:00,10.0.1.214,172.16.0.29,31889,445,TCP,ACK,allowed,analyst,,,,,4401
EVT-00341,2026-09-01T08:11:20+00:00,10.0.3.32,172.16.0.20,1388,80,UDP,,allowed,,,,,,4020
EVT-00342,2026-09-01T08:11:22+00:00,10.0.8.94,172.16.0.46,60723,53,TCP,ACK,allowed,,,,,,7311
EVT-00343,2026-09-01T08:11:24+00:00,10.0.3.190,172.16.0.76,8680,22,TCP,ACK,allowed,analyst,success,,,,6639
EVT-00344,2026-09-01T08:11:26+00:00,10.0.5.148,172.16.0.79,35732,3389,ICMP,,allowed,,,,,,1591
EVT-00345,2026-09-01T08:11:28+00:00,10.0.20.69,172.16.0.59,26987,80,TCP,ACK,allowed,,,,,,2479
EVT-00346,2026-09-01T08:11:30+00:00,10.0.10.44,172.16.0.15,51753,53,UDP,,allowed,,,,,,1159
EVT-00347,2026-09-01T08:11:32+00:00,10.0.1.144,172.16.0.27,25928,443,UDP,,blocked,,,,,,7239
EVT-00348,2026-09-01T08:11:34+00:00,10.0.7.20,172.16.0.44,15405,22,TCP,ACK,allowed,jsmith,,,,,5740
EVT-00349,2026-09-01T08:11:36+00:00,10.0.3.80,172.16.0.37,53072,53,DNS,,allowed,,,intranet.example,,,1857
EVT-00350,2026-09-01T08:11:38+00:00,10.0.16.227,172.16.0.80,5816,80,TCP,ACK,allowed,service_backup,,,,,6621
EVT-00351,2026-09-01T08:11:40+00:00,10.0.10.88,172.16.0.5,37932,53,DNS,,allowed,,,intranet.example,,,6475
EVT-00352,2026-09-01T08:11:42+00:00,10.0.10.36,172.16.0.17,2601,53,DNS,,allowed,,,intranet.example,,,5606
EVT-00353,2026-09-01T08:11:44+00:00,10.0.7.151,172.16.0.20,11265,80,TCP,ACK,allowed,service_backup,,,,,516
EVT-00354,2026-09-01T08:11:46+00:00,10.0.18.26,172.16.0.34,35184,53,DNS,,allowed,,,intranet.example,,,4894
EVT-00355,2026-09-01T08:11:48+00:00,10.0.4.239,172.16.0.36,1065,53,DNS,,allowed,,,intranet.example,,,7158
EVT-00356,2026-09-01T08:11:50+00:00,10.0.12.111,172.16.0.24,1425,3389,UDP,,allowed,,,,,,865
EVT-00357,2026-09-01T08:11:52+00:00,10.0.16.172,172.16.0.43,17445,53,DNS,,allowed,,,intranet.example,,,2808
EVT-00358,2026-09-01T08:11:54+00:00,10.0.3.132,172.16.0.34,17064,22,UDP,,allowed,,,,,,4147
EVT-00359,2026-09-01T08:11:56+00:00,10.0.9.182,172.16.0.23,20279,443,UDP,,allowed,,,,,,4893
EVT-00360,2026-09-01T08:11:58+00:00,10.0.16.235,172.16.0.60,33125,443,TCP,ACK,allowed,jsmith,,,,,7110
EVT-00361,2026-09-01T08:12:00+00:00,10.0.11.181,172.16.0.52,46421,443,TCP,ACK,blocked,service_backup,,,,,5642
EVT-00362,2026-09-01T08:12:02+00:00,10.0.13.35,172.16.0.45,25404,53,DNS,,allowed,,,intranet.example,,,7547
EVT-00363,2026-09-01T08:12:04+00:00,10.0.7.13,172.16.0.32,10243,443,HTTP,,allowed,,,,200,,1185
EVT-00364,2026-09-01T08:12:06+00:00,10.0.3.72,172.16.0.12,34547,53,TCP,ACK,allowed,,,,,,7258
EVT-00365,2026-09-01T08:12:08+00:00,10.0.8.19,172.16.0.26,23370,443,TCP,ACK,allowed,jsmith,,,,,2893
EVT-00366,2026-09-01T08:12:10+00:00,10.0.8.220,172.16.0.8,16096,53,DNS,,allowed,,,intranet.example,,,6217
EVT-00367,2026-09-01T08:12:12+00:00,10.0.6.40,172.16.0.66,49432,53,DNS,,allowed,,,intranet.example,,,573
EVT-00368,2026-09-01T08:12:14+00:00,10.0.6.29,172.16.0.73,63686,53,DNS,,allowed,,,intranet.example,,,4233
EVT-00369,2026-09-01T08:12:16+00:00,10.0.20.22,172.16.0.77,14634,445,UDP,,allowed,,,,,,5608
EVT-00370,2026-09-01T08:12:18+00:00,10.0.13.106,172.16.0.42,7693,53,TCP,ACK,allowed,service_backup,,,,,5866
EVT-00371,2026-09-01T08:12:20+00:00,10.0.8.159,172.16.0.77,25196,443,TCP,ACK,allowed,service_backup,,,,,5941
EVT-00372,2026-09-01T08:12:22+00:00,10.0.6.128,172.16.0.13,20745,80,TCP,ACK,allowed,service_backup,,,,,7620
EVT-00373,2026-09-01T08:12:24+00:00,10.0.3.55,172.16.0.31,30004,80,TCP,ACK,allowed,analyst,,,,,7881
EVT-00374,2026-09-01T08:12:26+00:00,10.0.5.25,172.16.0.59,48872,80,UDP,,allowed,,,,,,5753
EVT-00375,2026-09-01T08:12:28+00:00,10.0.2.64,172.16.0.53,3398,443,UDP,,blocked,,,,,,7383
EVT-00376,2026-09-01T08:12:30+00:00,10.0.19.59,172.16.0.43,9867,3389,TCP,ACK,allowed,jsmith,success,,,,6976
EVT-00377,2026-09-01T08:12:32+00:00,10.0.15.84,172.16.0.26,47007,22,TCP,ACK,allowed,,success,,,,6163
EVT-00378,2026-09-01T08:12:34+00:00,10.0.10.177,172.16.0.14,52124,22,UDP,,allowed,,,,,,6689
EVT-00379,2026-09-01T08:12:36+00:00,10.0.6.39,172.16.0.4,62909,443,HTTP,,allowed,,,,200,,7088
EVT-00380,2026-09-01T08:12:38+00:00,10.0.10.144,172.16.0.61,53659,53,DNS,,allowed,,,intranet.example,,,4299
EVT-00381,2026-09-01T08:12:40+00:00,10.0.10.123,172.16.0.47,50126,53,DNS,,allowed,,,intranet.example,,,6751
EVT-00382,2026-09-01T08:12:42+00:00,10.0.19.142,172.16.0.56,50175,53,UDP,,allowed,,,,,,3158
EVT-00383,2026-09-01T08:12:44+00:00,10.0.16.3,172.16.0.42,50477,80,HTTP,,allowed,,,,200,,4340
EVT-00384,2026-09-01T08:12:46+00:00,10.0.9.154,172.16.0.39,59377,80,TCP,SYN,allowed,jsmith,success,,,,1209
EVT-00385,2026-09-01T08:12:48+00:00,10.0.5.30,172.16.0.5,65173,22,TCP,ACK,allowed,jsmith,,,,,3037
EVT-00386,2026-09-01T08:12:50+00:00,10.0.10.238,172.16.0.11,2810,443,TCP,SYN,allowed,service_backup,,,,,6078
EVT-00387,2026-09-01T08:12:52+00:00,10.0.18.8,172.16.0.65,53052,445,TCP,ACK,allowed,service_backup,success,,,,2086
EVT-00388,2026-09-01T08:12:54+00:00,10.0.17.183,172.16.0.72,45338,3389,TCP,ACK,allowed,analyst,success,,,,7006
EVT-00389,2026-09-01T08:12:56+00:00,10.0.14.171,172.16.0.10,52996,53,DNS,,allowed,,,intranet.example,,,1728
EVT-00390,2026-09-01T08:12:58+00:00,10.0.12.74,172.16.0.79,17249,445,UDP,,allowed,,,,,,3298
EVT-00391,2026-09-01T08:13:00+00:00,10.0.18.232,172.16.0.55,42834,3389,TCP,SYN,allowed,admin,,,,,7465
EVT-00392,2026-09-01T08:13:02+00:00,10.0.7.28,172.16.0.47,56250,80,TCP,ACK,allowed,analyst,,,,,7288
EVT-00393,2026-09-01T08:13:04+00:00,10.0.14.249,172.16.0.36,41933,80,TCP,SYN,allowed,service_backup,,,,,264
EVT-00394,2026-09-01T08:13:06+00:00,10.0.6.4,172.16.0.5,58859,80,HTTP,,allowed,,,,404,,2865
EVT-00395,2026-09-01T08:13:08+00:00,10.0.12.221,172.16.0.12,40868,3389,UDP,,allowed,,,,,,6759
EVT-00396,2026-09-01T08:13:10+00:00,10.0.10.93,172.16.0.76,59126,80,TCP,SYN,allowed,admin,,,,,3302
EVT-00397,2026-09-01T08:13:12+00:00,10.0.12.216,172.16.0.19,33551,53,TCP,ACK,allowed,service_backup,,,,,1941
EVT-00398,2026-09-01T08:13:14+00:00,10.0.2.100,172.16.0.27,6010,445,TCP,ACK,blocked,service_backup,,,,,7190
EVT-00399,2026-09-01T08:13:16+00:00,10.0.5.152,172.16.0.29,11305,443,TCP,ACK,allowed,analyst,,,,,6291
EVT-00400,2026-09-01T08:13:18+00:00,10.0.7.2,172.16.0.5,38040,3389,TCP,SYN,allowed,,,,,,4192
EVT-00401,2026-09-01T08:13:20+00:00,10.0.2.19,172.16.0.33,45715,53,DNS,,allowed,,,intranet.example,,,6109
EVT-00402,2026-09-01T08:13:22+00:00,10.0.8.219,172.16.0.33,38677,53,DNS,,allowed,,,intranet.example,,,1402
EVT-00403,2026-09-01T08:13:24+00:00,10.0.2.89,172.16.0.72,37884,445,TCP,ACK,allowed,jsmith,,,,,6496
EVT-00404,2026-09-01T08:13:26+00:00,10.0.18.38,172.16.0.76,32852,80,UDP,,allowed,,,,,,1630
EVT-00405,2026-09-01T08:13:28+00:00,10.0.5.154,172.16.0.41,8977,22,TCP,ACK,allowed,,,,,,409
EVT-00406,2026-09-01T08:13:30+00:00,10.0.3.102,172.16.0.71,2804,443,TCP,ACK,allowed,admin,,,,,646
EVT-00407,2026-09-01T08:13:32+00:00,10.0.10.174,172.16.0.39,48675,3389,TCP,ACK,allowed,analyst,,,,,7735
EVT-00408,2026-09-01T08:13:34+00:00,10.0.2.161,172.16.0.60,23196,80,ICMP,,allowed,,,,,,7224
EVT-00409,2026-09-01T08:13:36+00:00,10.0.7.194,172.16.0.53,48769,443,TCP,ACK,allowed,analyst,,,,,3785
EVT-00410,2026-09-01T08:13:38+00:00,10.0.12.212,172.16.0.27,35407,53,TCP,ACK,allowed,admin,,,,,670
EVT-00411,2026-09-01T08:13:40+00:00,10.0.16.209,172.16.0.5,2952,445,UDP,,allowed,,,,,,3938
EVT-00412,2026-09-01T08:13:42+00:00,10.0.12.39,172.16.0.17,43576,80,TCP,ACK,allowed,jsmith,,,,,2116
EVT-00413,2026-09-01T08:13:44+00:00,10.0.8.43,172.16.0.4,30337,445,TCP,ACK,allowed,jsmith,,,,,7628
EVT-00414,2026-09-01T08:13:46+00:00,10.0.11.100,172.16.0.76,8220,80,HTTP,,allowed,,,,404,,3929
EVT-00415,2026-09-01T08:13:48+00:00,10.0.10.250,172.16.0.9,47196,53,TCP,ACK,allowed,service_backup,,,,,3476
EVT-00416,2026-09-01T08:13:50+00:00,10.0.19.166,172.16.0.53,16431,22,UDP,,allowed,,,,,,7650
EVT-00417,2026-09-01T08:13:52+00:00,10.0.6.114,172.16.0.28,11377,80,HTTP,,allowed,,,,404,,4233
EVT-00418,2026-09-01T08:13:54+00:00,10.0.5.102,172.16.0.74,45226,443,TCP,SYN,allowed,analyst,,,,,4599
EVT-00419,2026-09-01T08:13:56+00:00,10.0.14.232,172.16.0.9,45387,22,TCP,ACK,allowed,jsmith,,,,,6985
EVT-00420,2026-09-01T08:13:58+00:00,10.0.7.237,172.16.0.65,3772,53,DNS,,allowed,,,intranet.example,,,7029
EVT-00421,2026-09-01T08:14:00+00:00,10.0.2.8,172.16.0.31,37542,22,TCP,ACK,allowed,analyst,,,,,4844
EVT-00422,2026-09-01T08:14:02+00:00,10.0.2.18,172.16.0.2,27114,3389,TCP,ACK,allowed,service_backup,success,,,,2912
EVT-00423,2026-09-01T08:14:04+00:00,10.0.6.243,172.16.0.7,50160,445,UDP,,allowed,,,,,,5224
EVT-00424,2026-09-01T08:14:06+00:00,10.0.4.172,172.16.0.32,4374,445,TCP,ACK,allowed,admin,,,,,4639
EVT-00425,2026-09-01T08:14:08+00:00,10.0.11.244,172.16.0.28,50100,53,DNS,,allowed,,,intranet.example,,,773
EVT-00426,2026-09-01T08:14:10+00:00,10.0.17.30,172.16.0.56,25431,80,HTTP,,allowed,,,,200,,222
EVT-00427,2026-09-01T08:14:12+00:00,10.0.2.29,172.16.0.53,54452,3389,TCP,ACK,allowed,jsmith,,,,,3074
EVT-00428,2026-09-01T08:14:14+00:00,10.0.17.227,172.16.0.51,41204,80,TCP,SYN,allowed,,,,,,1350
EVT-00429,2026-09-01T08:14:16+00:00,10.0.14.109,172.16.0.3,39624,80,TCP,ACK,allowed,analyst,,,,,6983
EVT-00430,2026-09-01T08:14:18+00:00,10.0.7.165,172.16.0.55,46841,443,TCP,ACK,allowed,service_backup,,,,,5946
EVT-00431,2026-09-01T08:14:20+00:00,10.0.1.8,172.16.0.65,35961,53,DNS,,allowed,,,intranet.example,,,1366
EVT-00432,2026-09-01T08:14:22+00:00,10.0.19.111,172.16.0.49,41106,443,TCP,ACK,allowed,,,,,,2601
